time,id,user_id,parent_id,root_id,reply_count,rt_count,like_count,text,topic,is_cont
2021-05-19T23:59:42.000Z,1395167308927037441,109327776,-1,1395167308927037441,0,0,1,"WATCH NOW: NBC Palm Springs with Gino, Sara, and Mike https://t.co/2MOmHkcDSg",Sara,0
2021-05-19T23:55:48.000Z,1395166328042840066,174093269,-1,1395166328042840066,0,0,0,"Dr. Sara Cody initially thought the lack of new funding for public health departments in the governor's revised budget was ""a mistake."" https://t.co/9S4n06yNj9 via @mercnews",Sara,0
2021-05-19T23:53:55.000Z,1395165853432180740,26432422,-1,1395165853432180740,0,0,0,"And just like STAT.
https://t.co/MqgnylhrrH",Sara,0
2021-05-19T23:52:51.000Z,1395165585311375360,16573941,-1,1395165585311375360,163,354,4391,"Who Killed Sara?

Season 2 is now on Netflix. https://t.co/9L8tiCY2EU",Sara,0
2021-05-19T23:45:02.000Z,1395163620753948672,26020465,-1,1395163620753948672,0,2,5,"#SaraRamirez will joining the upcoming #SexAndTheCity reboot at @hbomax
https://t.co/glqebbzpEz",Sara,0
2021-05-19T23:31:17.000Z,1395160159618584577,20411919,-1,1395160159618584577,4,4,15,"Hey @saraschaefer1! I was just at my in laws and had to snap a pic of my dollhouse tableau to share with you. If you don’t know what this is about, check out Sara’s excellent guesting on the @dannyandmike pod!! cc: @michaelcmaronna @remybalon https://t.co/qcMPWL4WEP",Sara,0
2021-05-19T23:30:59.000Z,1395160083160608772,15448383,-1,1395160083160608772,4,1,10,Mayor Sara Duterte asked residents not to panic but instead continue observing minimum health protocols as COVID-19 cases in Davao City started to rise again. https://t.co/Hrerpf1J1Q,Sara,0
2021-05-19T23:30:00.000Z,1395159837307293696,42691888,-1,1395159837307293696,0,3,27,"Sara Ramirez is playing a lusty non-binary queer comic. Also in today's Pop Culture Fix, trailers for: Feel Good, Betty, Black Lightning’s series finale, that St. Vincent and Carrie Brownstein comedy, and more! https://t.co/ekKcI1ayQs",Sara,0
2021-05-19T23:01:02.000Z,1395152548567425025,14335144,-1,1395152548567425025,1,0,5,"Grey's Anatomy star Sara Ramirez joins the cast of Sex and the City for revival series And Just Like That: 

https://t.co/h7hz09I1uV

#GreysAnatomy #satc #sexandthecity https://t.co/1UtaWT2dtQ",Sara,0
2021-05-19T23:00:11.000Z,1395152333345116161,21110041,-1,1395152333345116161,1,1,0,CTV’s Maralee Caruso speaks with Sara Austin about a campaign to bring attention to pandemic mental health issues faced by children.​  https://t.co/OvOo0qb4q1,Sara,0
2021-05-19T22:48:05.000Z,1395149289584615424,938533034659168256,-1,1395149289584615424,0,0,0,"🖋 Sign “HR 2590” and I’ll deliver a copy to your officials: https://t.co/g91onzsZtD

📨 No. 1 is from Sara to @SenSherrodBrown, @SenRobPortman and @RepAGonzalez #OH16 #OHpol #HR2590 https://t.co/vCKxLtLn9w",Sara,0
2021-05-19T22:45:00.000Z,1395148511092502530,14571755,-1,1395148511092502530,3,9,56,"The American women came to PLAY this week in Parma. 🇺🇸

@CocoGauff and @AnisimovaAmanda will face off in the quarterfinals, while @SloaneStephens will take on Sara Errani. 

#EmiliaRomagnaOpen

https://t.co/TAcF1AYClR",Sara,0
2021-05-19T22:29:06.000Z,1395144508468338690,3331875599,-1,1395144508468338690,0,5,22,"Former “Grey’s Anatomy” actor Sara Ramírez will join the cast of ""And Just Like That..."" alongside Sarah Jessica Parker, Kristin Davis, and Cynthia Nixon as a series regular. https://t.co/lPT0RBmlML",Sara,0
2021-05-19T22:04:16.000Z,1395138261027147777,20632528,-1,1395138261027147777,1,3,5,"#WhoKilledSara Season 2 Premiere Recap: Mental Illness, Secret Siblings and Things That Go Boom — Grade It! https://t.co/zDPHZJRdvj via @mekeishamadto",Sara,0
2021-05-19T22:02:13.000Z,1395137746243514370,227347152,-1,1395137746243514370,0,6,18,"#WhoKilledSara? Season 2 Premiere Recap: Mental Illness, Secret Siblings and Things That Go Boom — Grade It! https://t.co/u4c4w1nj8V @netflix",Sara,0
2021-05-19T21:56:36.000Z,1395136330259222534,15553222,-1,1395136330259222534,0,7,31,"In celebration of their debut album, @BachelorBand (a.k.a. @JaySomBand and @Palehound's Ellen Kempner) have organized a star-studded livestream music festival called Doomin' Sun Fest. @TeganandSara, Courtney Barnett, Ben Gibbard, and more will perform: https://t.co/TKfvZwfuvp https://t.co/puf49KjEeW",Sara,0
